Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	Biological Process	Cellular Component	Molecular Function	Pfam IDs	Entrez Gene ID	Ensembl Gene ID	Gene Symbol	Gene ID	WikiPathways	Reactome Pathways	# Protein Pathway Groups	# Razor Peptides	Abundances (Scaled): F12: Sample, A1	Abundances (Scaled): F8: Sample, A2	Abundances (Scaled): F4: Sample, A3	Abundances (Scaled): F11: Sample, B1	Abundances (Scaled): F7: Sample, B2	Abundances (Scaled): F3: Sample, B3	Abundances (Scaled): F10: Sample, C1	Abundances (Scaled): F6: Sample, C2	Abundances (Scaled): F2: Sample, C3	Abundances (Scaled): F9: Sample, D1	Abundances (Scaled): F5: Sample, D2	Abundances (Scaled): F1: Sample, D3	Abundances (Normalized): F12: Sample, A1	Abundances (Normalized): F8: Sample, A2	Abundances (Normalized): F4: Sample, A3	Abundances (Normalized): F11: Sample, B1	Abundances (Normalized): F7: Sample, B2	Abundances (Normalized): F3: Sample, B3	Abundances (Normalized): F10: Sample, C1	Abundances (Normalized): F6: Sample, C2	Abundances (Normalized): F2: Sample, C3	Abundances (Normalized): F9: Sample, D1	Abundances (Normalized): F5: Sample, D2	Abundances (Normalized): F1: Sample, D3	Abundance: F12: Sample, A1	Abundance: F8: Sample, A2	Abundance: F4: Sample, A3	Abundance: F11: Sample, B1	Abundance: F7: Sample, B2	Abundance: F3: Sample, B3	Abundance: F10: Sample, C1	Abundance: F6: Sample, C2	Abundance: F2: Sample, C3	Abundance: F9: Sample, D1	Abundance: F5: Sample, D2	Abundance: F1: Sample, D3	Found in Sample: [S12] F12: Sample, A1	Found in Sample: [S8] F8: Sample, A2	Found in Sample: [S4] F4: Sample, A3	Found in Sample: [S11] F11: Sample, B1	Found in Sample: [S7] F7: Sample, B2	Found in Sample: [S3] F3: Sample, B3	Found in Sample: [S10] F10: Sample, C1	Found in Sample: [S6] F6: Sample, C2	Found in Sample: [S2] F2: Sample, C3	Found in Sample: [S9] F9: Sample, D1	Found in Sample: [S5] F5: Sample, D2	Found in Sample: [S1] F1: Sample, D3	# Protein Groups	Modifications
FALSE	High	Master Protein	Q8IXH7	Negative elongation factor C/D OS=Homo sapiens OX=9606 GN=NELFCD PE=1 SV=2	0	14.688	5	2	4	2	590	66.2	5.1	2.19	2				Pf04858	51497	ENSG00000101158	NELFCD	"B4DE06; hsa:51497; Q8IXH7; Q9BYL2; Q9H405; Q9H888; Q9H8T3; Q9NVX5; Q9P029; Q9UGN1; Q9UGN2; Q9UGN3"	"Initiation of transcription and translation elongation at the HIV-1 LTR; 4p16.3 copy number variation"	"Formation of RNA Pol II elongation complex ; Formation of the Early Elongation Complex; Formation of HIV elongation complex in the absence of HIV Tat; Formation of the HIV-1 Early Elongation Complex; Formation of HIV-1 elongation complex containing HIV-1 Tat; Pausing and recovery of Tat-mediated HIV elongation; Abortive elongation of HIV-1 transcript in the absence of Tat; Tat-mediated HIV elongation arrest and recovery; HIV elongation arrest and recovery; Pausing and recovery of HIV elongation; RNA Polymerase II Pre-transcription Events; TP53 Regulates Transcription of DNA Repair Genes"	16	0	172	192.6	188.6	128.2	136.7	118.9	50.9	52.6	62.2	39.3	36.7	21.3	158748.9339	177788.8279	174146.3961	118325.7597	126212.9301	109719.7855	47004.60938	48575.87789	57403.40676	36248.81591	33901.81754	19690.61444	103532.3574	139156.2617	121236.1035	95009.02539	102031.9023	98211.79688	47004.60938	40277.9707	48565.61523	32321.25977	29521.59814	19436.50757	High	High	High	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	O15347	High mobility group protein B3 OS=Homo sapiens OX=9606 GN=HMGB3 PE=1 SV=4	0	14.675	22	4	15	4	200	23	8.37	9.48	4				Pf00505, Pf09011	3149	ENSG00000029993	HMGB3	"hsa:3149; O15347; O95556; Q6NS40"			0	0	180.3	183.9	165.7	112.2	123.9	116.9	57.9	60.7	59.6	47.3	47.3	44.3	3264796.827	3329612.778	3000671.412	2031637.176	2244024.151	2116584.168	1048346.188	1099441.241	1079621.715	856889.4286	857490.3828	803033.7867	2129224.453	2606105.641	2088987.875	1631292.023	1814093.477	1894585.68	1048346.188	911630.7109	913403.8516	764045.5313	746699.9805	792670.6563	High	High	High	High	Peak Found	High	Peak Found	Peak Found	High	Peak Found	Peak Found	High	1	
FALSE	High	Master Protein	Q13740	CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2	0	14.67	11	3	17	3	583	65.1	6.25	4.6	3				Pf08205, Pf13927	214	ENSG00000170017	ALCAM	"B2RNS3; B4DTU0; hsa:214; O60892; Q13740; Q1HGM8; Q1HGM9; Q6PEY4; Q6ZS95"		L1CAM interactions	1	0	160.6	230.1	214	134.4	145.2	77.5	47	51.3	45.1	36.9	33.2	24.8	1507665.624	2160315.299	2009398.607	1261924.527	1363720.096	727955.2643	441653.7031	481458.253	423145.765	346317.0129	311983.0111	232614.6518	983264.4063	1690890.281	1398890.031	1013255.438	1102446.125	651603.4844	441653.7031	399213.8125	357998.5156	308793.5938	271673.8438	229612.7656	High	High	High	High	High	High	Peak Found	High	Peak Found	High	Peak Found	High	1	
FALSE	High	Master Protein	Q13765	Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1	0	14.66	13	2	11	2	215	23.4	4.56	24.24	2				Pf01849, Pf19026	4666	ENSG00000196531	NACA	"A8MTN7; B2R4P8; F8VU71; hsa:4666; Q13765; Q3KQV4; Q53A18; Q53G46"	IL-18 signaling pathway		1	0	190.7	172.1	186.7	101.4	163	167.8	41.2	43.3	39.3	24.9	30	39.8	1106992.955	998936.3995	1083974.959	588514.2347	946201.5406	974466.7052	239197.6563	251502.8633	227902.5593	144328.3909	173883.5576	230916.2495	721955.0234	781872.8359	754634.625	472544.3047	764919.5938	872259.5078	239197.6563	208540.2344	192814.8281	128690.4219	151417.2656	227936.2813	High	High	High	High	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q9HC38	Glyoxalase domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GLOD4 PE=1 SV=1	0	14.633	19	5	20	5	313	34.8	5.6	6.05	5					51031	ENSG00000167699	GLOD4	"D3DTG9; D3DTH1; hsa:51031; Q96B89; Q9H3J8; Q9HC37; Q9HC38; Q9NVN1"			0	0	219.5	216.5	227.5	132.8	136.3	107.3	36.7	44	38.2	6	12.5	22.8	3859421.064	3807126.799	4001603.807	2335406.717	2397354.94	1887759.601	644559.3125	773938.9214	671918.1477	104681.6635	219475.2011	400219.4467	2517024.531	2979858.406	2785810.469	1875202.125	1938047.75	1689761.438	644559.3125	641731.875	568470.0625	93339.41406	191118.3281	395054.625	High	High	Peak Found	High	High	High	High	High	High	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	P19022	Cadherin-2 OS=Homo sapiens OX=9606 GN=CDH2 PE=1 SV=4	0	14.632	4	2	10	2	906	99.7	4.81	11.88	2				Pf00028, Pf01049, Pf08758	1000	ENSG00000170558	CDH2	"A8MWK3; B0YIY6; hsa:1000; P19022; Q14923; Q8N173"	"Neural crest differentiation; Arrhythmogenic right ventricular cardiomyopathy; Brain-derived neurotrophic factor (BDNF) signaling pathway; Primary focal segmental glomerulosclerosis (FSGS); Splicing factor NOVA regulated synaptic proteins; Epithelial to mesenchymal transition in colorectal cancer; Hippo signaling regulation pathways; Hippo-Merlin signaling dysregulation; Pleural mesothelioma; CCL18 signaling pathway; GDNF signaling; A network map of Macrophage-stimulating protein (MSP) signaling"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Myogenesis; Adherens junctions interactions"	16	0	199.5	193.5	199.9	134.8	114.3	128.8	49	54.4	60	34.8	15.4	15.5	861553.9043	835899.9557	863241.9266	582423.2456	493846.545	556436.1561	211649.1328	234749.7462	259292.4889	150257.3431	66651.77956	66900.03069	561885.3906	654263.3438	600966.1406	467653.5781	399230.9063	498074.2031	211649.1328	194648.9453	219371.9844	133976.9727	58040.16406	66036.6875	High	High	High	Peak Found	High	High	High	Peak Found	High	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q9NYF8	Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2	0	14.631	4	3	23	3	920	106.1	9.98	31.24	3				Pf15440	9774	ENSG00000029363	BCLAF1	"A2RU75; B7ZM58; E1P586; hsa:9774; Q14673; Q86WU6; Q86WY0; Q9NYF8"	Interactome of polycomb repressive complex 2 (PRC2)		1	0	185.6	171.6	219.5	106.8	107.1	139.3	65.7	49.4	58.2	31.2	26.1	39.6	1793993.289	1658069.928	2120981.605	1032408.098	1035102.036	1345977.651	634928.229	477739.7382	562125.0283	301540.0581	251865.4447	382499.5651	1170000.641	1297780.156	1476571.156	828966.4688	836787.7188	1204804.43	634928.229	396130.5078	475580.6211	268868.2183	219323.6523	377563.418	High	High	High	High	High	High	High	High	High	Peak Found	High	High	1	
FALSE	High	Master Protein	Q2FEG2	Formimidoylglutamase OS=Staphylococcus aureus (strain USA300) OX=367830 GN=hutG PE=3 SV=1	0	14.616	16	4	11	4	311	34.5	5.63	8.49	4				Pf00491		SAUSA300_2281	hutG	"Q2FEG2; saa:SAUSA300_2281"			0	0	82.2	80.4	84.6	93.7	99.6	85.8	108.7	100.9	106.2	113.5	122.3	122.2	804019.8546	786255.8733	826719.0844	915750.6243	973714.1599	838694.4373	1062434.426	986633.1031	1038089.815	1109261.499	1195540.371	1195013.593	524363.0234	615406.6563	575539.9063	735296.9844	787161.0938	750727.75	1062434.426	818092.8672	878266.1758	989073.1094	1041072.867	1179591.973	Peak Found	Peak Found	High	High	Peak Found	High	High	High	High	High	High	Peak Found	1	
FALSE	High	Master Protein	P17252	Protein kinase C alpha type OS=Homo sapiens OX=9606 GN=PRKCA PE=1 SV=4	0	14.61	8	5	12	5	672	76.7	7.05	1.63	5				Pf00069, Pf00130, Pf00168, Pf00433	5578	ENSG00000154229	PRKCA	"B5BU22; hsa:5578; P17252; Q15137; Q32M72; Q96RE4"	"Target of rapamycin signaling; Thyroxine (thyroid hormone) production; Follicle stimulating hormone (FSH) signaling pathway; Microtubule cytoskeleton regulation; Endothelin pathways; Glioblastoma signaling pathways; Pathogenic Escherichia coli infection; AGE/RAGE pathway; Corticotropin-releasing hormone signaling pathway; Oncostatin M signaling pathway; Spinal cord injury; Alpha 6 beta 4 signaling pathway; T cell receptor and co-stimulatory signaling; Common pathways underlying drug addiction; Cardiac hypertrophic response; Complement system; Myometrial relaxation and contraction pathways; Transcriptional activation by NRF2 in response to phytochemicals; Kit receptor signaling pathway; Focal adhesion; Melatonin metabolism and effects; G protein signaling pathways; Wnt signaling pathway; MAPK signaling pathway; VEGFA-VEGFR2 signaling; Wnt signaling pathway and pluripotency; PI3K-Akt signaling pathway; Ras signaling; Non-small cell lung cancer; Wnt signaling; Non-genomic actions of 1,25 dihydroxyvitamin D3; NRF2-ARE regulation; EGF/EGFR signaling pathway; Hippo signaling regulation pathways; Fragile X syndrome; Overview of interferons-mediated signaling pathway; Translation inhibitors in chronically activated PDGFRA cells; Gastrin signaling pathway; Hepatitis B infection; Netrin-UNC5B signaling pathway; IL-18 signaling pathway; Osteoblast differentiation and related diseases; EGFR tyrosine kinase inhibitor resistance; Insulin signaling; Kisspeptin/kisspeptin receptor system in the ovary; Neuroinflammation and glutamatergic signaling; Orexin receptor pathway; Hippocampal synaptogenesis and neurogenesis; Chronic hyperglycemia impairment of neuron function; TROP2 regulatory signaling; Cardiomyocyte signaling pathways converging on Titin; Calcium regulation in cardiac cells; Role of hypoxia, angiogenesis, and FGF pathway in OA chondrocyte hypertrophy; ErbB signaling pathway"	"Acetylcholine regulates insulin secretion; G alpha (z) signalling events; Disinhibition of SNARE formation; RET signaling; Regulation of KIT signaling; SHC1 events in ERBB2 signaling; Ca2+ pathway; WNT5A-dependent internalization of FZD4; Inactivation, recovery and regulation of the phototransduction cascade; Syndecan interactions; HuR (ELAVL1) binds and stabilizes mRNA; VEGFR2 mediated cell proliferation; Trafficking of GluR2-containing AMPA receptors; Depolymerization of the Nuclear Lamina; EGFR Transactivation by Gastrin; RHO GTPases Activate NADPH Oxidases; Calmodulin induced events; ROBO receptors bind AKAP5"	74	0	178	211.2	209.1	134.9	115.6	141.6	41.2	62.5	47.1	21.9	20.1	16.9	1455292.022	1726527.624	1709881.041	1102522.041	944703.9265	1157418.312	336424.6797	511333.8562	385231.8618	178844.151	164682.4402	137763.0078	949107.5625	1351362.359	1190373.844	885264.0781	763708.9063	1036022.188	336424.6797	423985.957	325921.8125	159466.4023	143404.9609	135985.1797	High	High	High	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q9NP97	Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3	0	14.61	39	3	8	3	96	10.9	7.25	10.56	3				Pf03259	83658	ENSG00000125971	DYNLRB1	"B1AKR5; hsa:83658; Q5TC72; Q96IV3; Q9NP97; Q9NQM2"	"Ciliary landscape; Intraflagellar transport proteins binding to dynein; 3q29 copy number variation syndrome"	Intraflagellar transport	4	0	198.5	193	184.9	117.2	134.1	116.7	61.7	49.6	55.2	32.7	27.8	28.6	1158024.813	1126085.515	1078419.411	683452.9283	782194.2405	680511.7828	359946.125	289160.0728	322122.0465	190827.5033	162416.4931	166744.7112	755236.8125	881393.125	750767	548774.8125	632334.3125	609136.125	359946.125	239764.7031	272528.3438	170151.3594	141431.7813	164592.875	High	High	High	Peak Found	High	Peak Found	High	Peak Found	High	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q9P258	Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2	0	14.606	12	5	15	5	522	56	8.78	1.63	5				Pf00415	55920	"ENSG00000179051; ENSG00000281540"	RCC2	"hsa:55920; Q8IVL9; Q9BSN6; Q9NPV8; Q9P258"		"Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	6	0	194.9	213.7	208.4	130.3	106.6	107.5	38.4	39.2	42.6	44.4	33.4	40.6	1781380.742	1953170.81	1905345.049	1191334.135	974691.4437	982694.4825	350891.4063	358600.2799	389317.0582	405639.0332	305474.569	370798.9716	1161775.031	1528757.188	1326450.703	956575.2656	787951.1406	879624.3125	350891.4063	297342.8828	329378.0547	361688.0781	266006.3125	366013.8203	High	High	High	High	High	High	High	Peak Found	High	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	A0A0H2XH53	Uncharacterized protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0579 PE=4 SV=1	0	14.578	9	4	21	4	469	51.6	7.24	10.16	4				Pf04740		SAUSA300_0579		"A0A0H2XH53; saa:SAUSA300_0579"			0	0	66.5	74.9	74.3	95.4	108.9	89.3	112	117.3	115.9	121	113.9	110.7	1337623.652	1505712.681	1495333.687	1918889.209	2189727.358	1796243.872	2252119.953	2359016.78	2331386.091	2434180.607	2291527.84	2226792.576	872366.9922	1178529.328	1041011.664	1540761.656	1770199.359	1607844.359	2252119.953	1956041	1972447.391	2170437.344	1995455.375	2198055.875	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	A0A0H2XF16	Multidrug resistance protein A, drug resistance transporter OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_2299 PE=4 SV=1	0	14.578	29	5	12	5	215	23	7.23	6.29	5				Pf13437, Pf13533		SAUSA300_2299		"A0A0H2XF16; saa:SAUSA300_2299"			0	0	73.9	76.9	70.3	95.8	103	91.5	117.1	115.1	96.2	122.4	121.3	116.5	3638457.406	3786269.991	3463513.99	4716381.377	5074511.488	4508415.13	5767269.398	5667991.632	4738677.085	6027810.511	5975912.885	5736511.618	2372917.18	2963533.672	2411206.605	3786992.781	4102290.156	4035548.82	5767269.398	4699764.797	4009113.414	5374697.75	5203806.508	5662482.082	Peak Found	Peak Found	High	High	Peak Found	Peak Found	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q04837	Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1	0	14.56	34	4	18	4	148	17.2	9.6	12.06	4				Pf00436	6742	"ENSG00000106028; ENSG00000262771"	SSBP1	"hsa:6742; Q04837"		Transcriptional activation of mitochondrial biogenesis	1	0	189.7	192.8	187.6	124.1	125.6	126.9	53.7	52.7	53.4	30.9	30.9	31.7	7850046.934	7978585.437	7762166.807	5133973.952	5198878.131	5252920.132	2220270.422	2182595.161	2209031.099	1278532.463	1278508.652	1311275.73	5119617.781	6244881.281	5403814.719	4122296.469	4202829.5	4701966.219	2220270.422	1809756.359	1868930.094	1140003.578	1113321.391	1294353.75	Peak Found	High	High	High	High	High	High	Peak Found	High	High	High	High	1	
FALSE	High	Master Protein	P17301	Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1	0	14.556	4	4	17	4	1181	129.2	5.31	7.19	4											0	0	115.4	110.7	117.4	103.6	99.5	111.6	84.7	93.8	108	94.6	87.4	73.3	5800378.739	5564833.043	5904945.752	5211187.924	5004637.751	5611729.136	4260037.289	4718181.656	5427967.63	4755860.435	4392742.685	3683286.65	3782871.922	4355624.438	4110866.664	4184295.008	4045803.469	5023141.445	4260037.289	3912204.797	4592281.23	4240563.357	3825186.781	3635753.93	High	High	High	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	A0A0H2XIC7	Putative Na+/H+ antiporter OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_2384 PE=4 SV=1	0	14.549	5	4	20	4	692	79.3	8.85	11.42	4				Pf00999		SAUSA300_2384		"A0A0H2XIC7; saa:SAUSA300_2384"			0	0	51.7	53.5	56.6	68.8	127.6	145.9	127.7	86.7	84.8	119.7	142.6	134.4	1088451.645	1128362.952	1192201.619	1450719.181	2689061.656	3074366.386	2691921.625	1827196.109	1786433.235	2521502.278	3003921.161	2832334.422	709862.8125	883175.6875	829979.1563	1164847.078	2173866.625	2751910.656	2691921.625	1515067.859	1511395.125	2248297.719	2615805.281	2795783.219	High	Peak Found	Peak Found	High	High	Peak Found	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P22102	Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1	0	14.538	6	4	18	4	1010	107.7	6.7	13.8	4				Pf00551, Pf00586, Pf01071, Pf02769, Pf02843, Pf02844	2618	"ENSG00000159131; ENSG00000262473"	GART	"A8K945; A8KA32; D3DSF3; D3DSF4; hsa:2618; O14659; P22102; Q52M77"	"Folate metabolism; One-carbon metabolism; Metabolic reprogramming in colon cancer"	Purine ribonucleoside monophosphate biosynthesis	4	0	195.3	191.1	224.2	139.5	116.2	124	39.9	45	56.9	20.6	24.4	22.9	1609885.954	1575669.604	1848528.729	1149815.624	958304.0075	1022033.853	328931.9922	371329.4021	468705.5637	169485.0415	200869.7848	188950.2497	1049930.125	1233284.984	1286896.688	923238.2031	774703.3594	914837.5625	328931.9922	307897.5703	396543.957	151121.3516	174916.7891	186511.8516	High	High	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	1	
FALSE	High	Master Protein	Q9NY93	Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens OX=9606 GN=DDX56 PE=1 SV=1	0	14.524	12	5	13	5	547	61.6	9.26	6.69	5				Pf00270, Pf00271	54606	ENSG00000136271	DDX56	"A4D2K9; C9JV95; hsa:54606; Q6IAE2; Q9H9I8; Q9NY93"			0	0	188	258.9	190	86	125.2	133.8	52	55.5	43.3	28.9	25.2	13.3	1242819.675	1711712.417	1256475.968	568547.1028	827997.3882	884501.7371	344069	367263.6866	286135.2448	190869.4068	166396.2529	87643.55542	810538.0469	1339766.418	874725.2539	456511.8047	669362.0742	791730.5391	344069	304526.375	242082.0469	170188.7227	144897.3438	86512.51758	High	High	High	High	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q2FEE1	Membrane-associated protein TcaA OS=Staphylococcus aureus (strain USA300) OX=367830 GN=tcaA PE=3 SV=1	0	14.515	11	5	14	5	460	52.1	8.95	8.04	5						SAUSA300_2302	tcaA	"Q2FEE1; saa:SAUSA300_2302"			0	0	67.6	73.4	67.1	99.3	93.3	99.5	121	113.4	102.1	122	114.8	126.5	688173.0171	746683.1323	682624.7117	1010554.721	950237.1732	1013125.82	1232077.215	1154216.03	1038815.724	1241906.04	1169083.548	1287796.006	448810.4141	584432.8613	475225.2246	811419.418	768182.043	906863.8516	1232077.215	957048.6719	878880.3242	1107345.625	1018034.348	1271177.031	Peak Found	Peak Found	Peak Found	High	Peak Found	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q99536	Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2	0	14.51	7	2	8	2	393	41.9	6.29	7.42	2				Pf08240, Pf13602	10493	ENSG00000108828	VAT1	"A8K345; B0AZP7; B4DPX4; hsa:10493; Q13035; Q5BKZ7; Q96A39; Q99536; Q9BUT8"		Neutrophil degranulation	1	0	225.8	194.4	184.4	123.3	119	117.5	53.5	52	47	25.6	26.1	31.2	2577075.411	2218950.273	2104199.824	1407540.55	1358547.332	1340918.392	610613	593271.1074	536186.9137	292664.6337	298353.2814	356261.7203	1680708.563	1736784.188	1464888.125	1130177.031	1098264.406	1200275.813	610613	491926.3906	453635.9219	260954.4453	259805.1172	351664.1719	High	High	High	Peak Found	Peak Found	High	Peak Found	High	Peak Found	High	Peak Found	High	1	
FALSE	High	Master Protein	Q13576	Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=4	0	14.506	5	5	16	3	1575	180.5	5.64	4.16	5				Pf00307, Pf00612, Pf00616, Pf03836	10788	ENSG00000145703	IQGAP2	"A8K4V1; B7Z8A4; hsa:10788; J3KR91; Q13576"	"Ciliary landscape; G13 signaling pathway"	"Neutrophil degranulation; RHO GTPases activate IQGAPs; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOG GTPase cycle"	7	0	301.6	274.2	293.9	169.4	34.1	45.3	16	19.5	20	6.3	8.9	10.8	622140.9112	565604.7448	606181.6751	349312.8378	70345.09994	93508.10682	33103.24609	40196.82956	41324.99454	12893.93466	18273.17857	22274.20587	405745.8125	442701.8438	422007.6094	280478.8438	56867.74219	83700.48438	33103.24609	33330.26172	34962.625	11496.87793	15912.22754	21986.75781	High	High	High	High	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	High	Master Protein	Q2FEM4	GTP 3',8-cyclase OS=Staphylococcus aureus (strain USA300) OX=367830 GN=moaA PE=3 SV=1	0	14.494	10	3	17	3	340	39.1	6.6	8.7	3				Pf04055, Pf06463, Pf13394		SAUSA300_2219	moaA	"Q2FEM4; saa:SAUSA300_2219"			0	0	37.6	75.7	75.1	109.4	93.6	88.7	126.7	105.7	115.7	128.4	132	111.4	302917.2301	610772.1863	605810.8197	882747.334	754744.9012	715816.1344	1022179.125	852599.4978	933470.5014	1035480.568	1064506.948	898787.6836	197555.5625	478054.6406	421749.4297	708797.1719	610143.9688	640737.5703	1022179.125	706955.3672	789753.9844	923286.3359	926969.3672	887188.8516	High	Peak Found	Peak Found	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	A0A0H2XI74	Putative phosphoglycerate mutase family protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0375 PE=4 SV=1	0	14.482	24	4	17	4	193	22.7	5.78	16.77	4				Pf00300		SAUSA300_0375		"A0A0H2XI74; saa:SAUSA300_0375"			0	0	52.8	52.1	50.6	66.6	64.7	66.4	137.3	132.2	133.5	147.4	142.7	153.8	1447260.839	1427078.94	1386180.095	1824233.059	1773581.751	1819133.736	3762941.281	3621804.666	3659044.474	4039378.377	3910936.532	4214228.59	943869.8125	1116982.281	965021.8281	1464758.016	1433782.734	1628333.414	3762941.281	3003114.891	3095700.344	3601712.07	3405631.469	4159844.078	High	Peak Found	High	High	High	Peak Found	High	High	High	High	High	High	1	
FALSE	High	Master Protein	A0A0H2XJP4	Putative thioredoxin OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0795 PE=4 SV=1	0	14.47	55	4	27	4	98	11.4	5.48	35.19	4				Pf00085		SAUSA300_0795		"A0A0H2XJP4; saa:SAUSA300_0795"			0	0	51.7	106.9	80.7	129.7	45	100.7	102.3	101.5	52.4	170.5	115.8	142.8	370907.9004	767243.1404	579647.5708	931030.1758	323409.317	723226.5932	734733.8516	728648.3748	376199.8637	1223924.622	831639.695	1025324.11	241897.4941	600525.2891	403535.2695	747565.6172	261447.6016	647370.7813	734733.8516	604178.0234	318280.375	1091312.492	724189.2813	1012092.328	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P21912	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3	0	14.47	17	5	19	5	280	31.6	8.76	28.75	5				Pf13085, Pf13534	6390	ENSG00000117118	SDHB	"B2R545; hsa:6390; P21912; Q0QEY7; Q9NQ12"	"Electron transport chain: OXPHOS system in mitochondria; Metabolic reprogramming in colon cancer; Nonalcoholic fatty liver disease; Mitochondrial complex II assembly; TCA cycle (aka Krebs or citric acid cycle)"	"Respiratory electron transport; Citric acid cycle (TCA cycle)"	7	0	188.4	195.2	172.9	121.1	109.6	119.2	62.3	57	57.2	41.7	36.7	38.8	3643106.225	3775978.942	3343229.053	2341465.258	2120368.926	2306427.769	1204437.438	1101492.524	1106505.508	805568.0376	710641.1002	750241.2504	2375949.031	2955478.813	2327467.422	1880066.797	1714129.25	2064517.484	1204437.438	913331.5859	936148.6328	718284.8086	618824.0781	740559.4063	High	High	High	High	High	High	Peak Found	High	High	Peak Found	Peak Found	Peak Found	1	
